CVCL	label
cellosaurus:CVCL_1727	SW756
cellosaurus:CVCL_1727	SW756
cellosaurus:CVCL_1727	SW756
cellosaurus:CVCL_1728	SW780
cellosaurus:CVCL_1728	SW780
cellosaurus:CVCL_1728	SW780
cellosaurus:CVCL_1728	SW780
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1729	SW837
cellosaurus:CVCL_1730	SW872
cellosaurus:CVCL_1730	SW872
cellosaurus:CVCL_1730	SW872
cellosaurus:CVCL_1730	SW872
cellosaurus:CVCL_1730	SW872
cellosaurus:CVCL_1731	SW900
cellosaurus:CVCL_1731	SW900
cellosaurus:CVCL_1731	SW900
cellosaurus:CVCL_1731	SW900
cellosaurus:CVCL_1731	SW900
cellosaurus:CVCL_1731	SW900
cellosaurus:CVCL_0632	SW948
cellosaurus:CVCL_0632	SW948
cellosaurus:CVCL_0632	SW948
cellosaurus:CVCL_0632	SW948
cellosaurus:CVCL_0632	SW948
cellosaurus:CVCL_0632	SW948
cellosaurus:CVCL_1732	SW954
cellosaurus:CVCL_1732	SW954
cellosaurus:CVCL_1733	SW962
cellosaurus:CVCL_1733	SW962
cellosaurus:CVCL_1734	SW982
cellosaurus:CVCL_1734	SW982
cellosaurus:CVCL_7146	SYO-1
cellosaurus:CVCL_3174	T.T
cellosaurus:CVCL_3174	T.T
cellosaurus:CVCL_3174	T.T
cellosaurus:CVCL_3174	T.T
cellosaurus:CVCL_3175	T.Tn
cellosaurus:CVCL_3605	T1-73
cellosaurus:CVCL_3605	T1-73
cellosaurus:CVCL_3605	T1-73
cellosaurus:CVCL_3605	T1-73
cellosaurus:CVCL_4056	T3M-4
cellosaurus:CVCL_1736	TALL-1 [Human adult T-ALL]
cellosaurus:CVCL_1736	TALL-1 [Human adult T-ALL]
cellosaurus:CVCL_3177	TASK1
cellosaurus:CVCL_7151	TC-32
cellosaurus:CVCL_M839	TCO-1 [Human thyroid carcinoma]
cellosaurus:CVCL_1740	TE 125.T
cellosaurus:CVCL_1743	TE 159.T
cellosaurus:CVCL_1751	TE 381.T
cellosaurus:CVCL_1751	TE 381.T
cellosaurus:CVCL_1754	TE 441.T
cellosaurus:CVCL_1755	TE 617.T
cellosaurus:CVCL_1759	TE-1
cellosaurus:CVCL_1759	TE-1
cellosaurus:CVCL_1760	TE-10
cellosaurus:CVCL_1761	TE-11
cellosaurus:CVCL_3336	TE-14
cellosaurus:CVCL_1763	TE-15
cellosaurus:CVCL_4455	TE-2
cellosaurus:CVCL_9971	TE-3
cellosaurus:CVCL_3337	TE-4
cellosaurus:CVCL_1764	TE-5
cellosaurus:CVCL_9972	TE-7
cellosaurus:CVCL_9972	TE-7
cellosaurus:CVCL_1766	TE-8
cellosaurus:CVCL_1767	TE-9
cellosaurus:CVCL_1768	TGBC11TKB
cellosaurus:CVCL_3216	TK [Human B-cell lymphoma]
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_1773	TK-10
cellosaurus:CVCL_6735	TM-31
cellosaurus:CVCL_A442	TMD8
cellosaurus:CVCL_3806	TO 175.T
cellosaurus:CVCL_3806	TO 175.T
cellosaurus:CVCL_3806	TO 175.T
cellosaurus:CVCL_3611	Toledo
cellosaurus:CVCL_3611	Toledo
cellosaurus:CVCL_3611	Toledo
cellosaurus:CVCL_3611	Toledo
cellosaurus:CVCL_3611	Toledo
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_3613	TOV-21G
cellosaurus:CVCL_B476	TR175
cellosaurus:CVCL_1774	TT
cellosaurus:CVCL_2218	TT2609-C02
cellosaurus:CVCL_A444	TTC-466
cellosaurus:CVCL_5952	TUHR10TKB
cellosaurus:CVCL_5953	TUHR14TKB
cellosaurus:CVCL_5957	TUHR4TKB
cellosaurus:CVCL_DG42	TY-1
cellosaurus:CVCL_DG42	TY-1
cellosaurus:CVCL_DG42	TY-1
cellosaurus:CVCL_1896	U-2932
cellosaurus:CVCL_1897	U-2940
cellosaurus:CVCL_IR56	U3002MG
cellosaurus:CVCL_IR57	U3004MG
cellosaurus:CVCL_IR58	U3005MG
cellosaurus:CVCL_IR59	U3008MG
cellosaurus:CVCL_IR60	U3009MG
cellosaurus:CVCL_IR61	U3013MG
cellosaurus:CVCL_IR62	U3016MG
cellosaurus:CVCL_IR63	U3017MG
cellosaurus:CVCL_IR63	U3017MG
cellosaurus:CVCL_IR64	U3019MG
cellosaurus:CVCL_IR65	U3020MG
cellosaurus:CVCL_IR66	U3021MG
cellosaurus:CVCL_IR67	U3024MG
cellosaurus:CVCL_IR68	U3027MG
cellosaurus:CVCL_IR69	U3028MG
cellosaurus:CVCL_IR70	U3029MG
cellosaurus:CVCL_IR71	U3031MG
cellosaurus:CVCL_IR72	U3033MG
cellosaurus:CVCL_IR73	U3034MG
cellosaurus:CVCL_IR74	U3035MG
cellosaurus:CVCL_IR75	U3037MG
cellosaurus:CVCL_IR76	U3039MG
cellosaurus:CVCL_IR77	U3042MG
cellosaurus:CVCL_IR78	U3046MG
cellosaurus:CVCL_IR79	U3047MG
cellosaurus:CVCL_IR80	U3048MG
cellosaurus:CVCL_IR81	U3051MG
cellosaurus:CVCL_IR82	U3053MG
cellosaurus:CVCL_IR83	U3054MG
cellosaurus:CVCL_IR84	U3056MG
cellosaurus:CVCL_IR85	U3060MG
cellosaurus:CVCL_IR86	U3062MG
cellosaurus:CVCL_IR87	U3065MG
cellosaurus:CVCL_IR87	U3065MG
cellosaurus:CVCL_IR88	U3067MG
cellosaurus:CVCL_IR90	U3071MG
cellosaurus:CVCL_IR91	U3073MG
cellosaurus:CVCL_IR92	U3078MG
cellosaurus:CVCL_IR93	U3082MG
cellosaurus:CVCL_IR94	U3084MG
cellosaurus:CVCL_IR95	U3085MG
cellosaurus:CVCL_IR96	U3086MG
cellosaurus:CVCL_IR97	U3088MG
cellosaurus:CVCL_IR98	U3101MG
cellosaurus:CVCL_IR99	U3110MG
cellosaurus:CVCL_IS00	U3117MG
cellosaurus:CVCL_IS00	U3117MG
cellosaurus:CVCL_IS01	U3118MG
cellosaurus:CVCL_IS01	U3118MG
cellosaurus:CVCL_IS02	U3121MG
cellosaurus:CVCL_IS02	U3121MG
cellosaurus:CVCL_IS03	U3123MG
cellosaurus:CVCL_IS04	U3129MG
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_1779	UACC-257
cellosaurus:CVCL_4042	UACC-3199
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1781	UACC-812
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_1782	UACC-893
cellosaurus:CVCL_5381	UCI 107
cellosaurus:CVCL_E325	UD-SCC-2
cellosaurus:CVCL_2739	UM-RC-2
cellosaurus:CVCL_2739	UM-RC-2
cellosaurus:CVCL_2741	UM-RC-6
cellosaurus:CVCL_2741	UM-RC-6
cellosaurus:CVCL_7711	UM-SCC-103
cellosaurus:CVCL_7712	UM-SCC-104
cellosaurus:CVCL_0C69	UM-SCC-105
cellosaurus:CVCL_0C71	UM-SCC-108
cellosaurus:CVCL_7713	UM-SCC-10A
cellosaurus:CVCL_7714	UM-SCC-10B
cellosaurus:CVCL_0C73	UM-SCC-110
cellosaurus:CVCL_7715	UM-SCC-11A
cellosaurus:CVCL_7717	UM-SCC-12
cellosaurus:CVCL_7719	UM-SCC-14A
cellosaurus:CVCL_7725	UM-SCC-17B
cellosaurus:CVCL_7727	UM-SCC-19
cellosaurus:CVCL_7733	UM-SCC-23
cellosaurus:CVCL_7735	UM-SCC-25
cellosaurus:CVCL_7738	UM-SCC-28
cellosaurus:CVCL_7739	UM-SCC-29
cellosaurus:CVCL_7753	UM-SCC-41
cellosaurus:CVCL_7755	UM-SCC-43
cellosaurus:CVCL_7758	UM-SCC-46
cellosaurus:CVCL_7759	UM-SCC-47
cellosaurus:CVCL_7761	UM-SCC-49
cellosaurus:CVCL_7768	UM-SCC-55
cellosaurus:CVCL_7770	UM-SCC-57
cellosaurus:CVCL_7772	UM-SCC-59
cellosaurus:CVCL_7775	UM-SCC-69
cellosaurus:CVCL_7781	UM-SCC-8
cellosaurus:CVCL_7783	UM-SCC-81A
cellosaurus:CVCL_7784	UM-SCC-81B
cellosaurus:CVCL_7788	UM-SCC-85
cellosaurus:CVCL_7796	UM-SCC-92
cellosaurus:CVCL_7801	UM-SCC-97
cellosaurus:CVCL_2743	UM-UC-1
cellosaurus:CVCL_1784	UMC-11
cellosaurus:CVCL_1784	UMC-11
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_1911	UO-31
cellosaurus:CVCL_A480	UoC-M1
cellosaurus:CVCL_A795	UPN1
cellosaurus:CVCL_A796	UPN2
cellosaurus:CVCL_DG78	UPN251
cellosaurus:CVCL_DG78	UPN251
cellosaurus:CVCL_7811	UT-SCC-15
cellosaurus:CVCL_7814	UT-SCC-17
cellosaurus:CVCL_7820	UT-SCC-2
cellosaurus:CVCL_7825	UT-SCC-23
cellosaurus:CVCL_7828	UT-SCC-25
cellosaurus:CVCL_7833	UT-SCC-29
cellosaurus:CVCL_7855	UT-SCC-47
cellosaurus:CVCL_DH85	UTP-ES1
cellosaurus:CVCL_DF75	UTP-N-1
cellosaurus:CVCL_DF75	UTP-N-1
cellosaurus:CVCL_DH81	UW402
cellosaurus:CVCL_DG15	UW479
cellosaurus:CVCL_DG15	UW479
cellosaurus:CVCL_5393	VACO 10MS
cellosaurus:CVCL_8631	VACO 394
cellosaurus:CVCL_5400	VACO 400
cellosaurus:CVCL_8632	VACO 410
cellosaurus:CVCL_5401	VACO 429
cellosaurus:CVCL_5404	VACO 456
cellosaurus:CVCL_8641	VACO 503
cellosaurus:CVCL_DG24	VACO 531
cellosaurus:CVCL_5408	VACO 576
cellosaurus:CVCL_5412	VACO 9M
cellosaurus:CVCL_1819	VAL
cellosaurus:CVCL_1819	VAL
cellosaurus:CVCL_A731	VAMT-1
cellosaurus:CVCL_0106	VG-1
cellosaurus:CVCL_0106	VG-1
cellosaurus:CVCL_0106	VG-1
cellosaurus:CVCL_W084	VGE
cellosaurus:CVCL_9672	VH-64
cellosaurus:CVCL_3169	VL51
cellosaurus:CVCL_3169	VL51
cellosaurus:CVCL_1786	VM-CUB-1
cellosaurus:CVCL_1786	VM-CUB-1
cellosaurus:CVCL_1787	VMRC-LCD
cellosaurus:CVCL_1787	VMRC-LCD
cellosaurus:CVCL_1787	VMRC-LCD
cellosaurus:CVCL_1788	VMRC-LCP
cellosaurus:CVCL_1788	VMRC-LCP
cellosaurus:CVCL_1790	VMRC-RCW
cellosaurus:CVCL_1790	VMRC-RCW
cellosaurus:CVCL_1791	VMRC-RCZ
cellosaurus:CVCL_1791	VMRC-RCZ
cellosaurus:CVCL_D130	VP185
cellosaurus:CVCL_D130	VP185
cellosaurus:CVCL_2754	VP229
cellosaurus:CVCL_2754	VP229
cellosaurus:CVCL_2755	VP267
cellosaurus:CVCL_2755	VP267
cellosaurus:CVCL_2756	VP303
cellosaurus:CVCL_9717	WE-68
cellosaurus:CVCL_1792	WERI-Rb-1
cellosaurus:CVCL_1792	WERI-Rb-1
cellosaurus:CVCL_6958	Wien 133
cellosaurus:CVCL_0040	WM115
cellosaurus:CVCL_0040	WM115
cellosaurus:CVCL_0040	WM115
cellosaurus:CVCL_0040	WM115
cellosaurus:CVCL_0040	WM115
cellosaurus:CVCL_6785	WM1158
cellosaurus:CVCL_6785	WM1158
cellosaurus:CVCL_C265	WM1193C
cellosaurus:CVCL_C265	WM1193C
cellosaurus:CVCL_DG74	WM122
cellosaurus:CVCL_DG74	WM122
cellosaurus:CVCL_DG74	WM122
cellosaurus:CVCL_DG74	WM122
cellosaurus:CVCL_DG74	WM122
cellosaurus:CVCL_6786	WM1232
cellosaurus:CVCL_6786	WM1232
cellosaurus:CVCL_W886	WM1346
cellosaurus:CVCL_W886	WM1346
cellosaurus:CVCL_W886	WM1346
cellosaurus:CVCL_W886	WM1346
cellosaurus:CVCL_6788	WM1361A
cellosaurus:CVCL_6788	WM1361A
cellosaurus:CVCL_6788	WM1361A
cellosaurus:CVCL_6788	WM1361A
cellosaurus:CVCL_6788	WM1361A
cellosaurus:CVCL_6788	WM1361A
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_6789	WM1366
cellosaurus:CVCL_C266	WM139
cellosaurus:CVCL_6472	WM1552C
cellosaurus:CVCL_6472	WM1552C
cellosaurus:CVCL_6472	WM1552C
cellosaurus:CVCL_6472	WM1552C
cellosaurus:CVCL_6472	WM1552C
cellosaurus:CVCL_6791	WM1617
cellosaurus:CVCL_6791	WM1617
cellosaurus:CVCL_A339	WM1727A
cellosaurus:CVCL_A339	WM1727A
cellosaurus:CVCL_6792	WM1789
cellosaurus:CVCL_6792	WM1789
cellosaurus:CVCL_C267	WM1791A
cellosaurus:CVCL_6793	WM1791C
cellosaurus:CVCL_A341	WM1799
cellosaurus:CVCL_A341	WM1799
cellosaurus:CVCL_C268	WM1862
cellosaurus:CVCL_DI27	WM1942
cellosaurus:CVCL_0B66	WM1963
cellosaurus:CVCL_0B67	WM1985
cellosaurus:CVCL_0B67	WM1985
cellosaurus:CVCL_AP77	WM2013
cellosaurus:CVCL_0B68	WM2032
cellosaurus:CVCL_C269	WM209
cellosaurus:CVCL_2765	WM266-4
cellosaurus:CVCL_2765	WM266-4
cellosaurus:CVCL_2765	WM266-4
cellosaurus:CVCL_6473	WM278
cellosaurus:CVCL_6473	WM278
cellosaurus:CVCL_6473	WM278
cellosaurus:CVCL_6473	WM278
cellosaurus:CVCL_AP86	WM3000
cellosaurus:CVCL_DG75	WM3004
cellosaurus:CVCL_DG75	WM3004
cellosaurus:CVCL_6796	WM3060
cellosaurus:CVCL_6796	WM3060
cellosaurus:CVCL_C270	WM3066
cellosaurus:CVCL_C270	WM3066
cellosaurus:CVCL_C270	WM3066
cellosaurus:CVCL_DG76	WM3077
cellosaurus:CVCL_DG76	WM3077
cellosaurus:CVCL_L028	WM3208V
cellosaurus:CVCL_L028	WM3208V
cellosaurus:CVCL_L028	WM3208V
cellosaurus:CVCL_L028	WM3208V
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_6797	WM3211
cellosaurus:CVCL_AP88	WM3246
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_6798	WM3248
cellosaurus:CVCL_L031	WM3268
cellosaurus:CVCL_L031	WM3268
cellosaurus:CVCL_0B72	WM3311
cellosaurus:CVCL_C272	WM3438
cellosaurus:CVCL_C273	WM3451
cellosaurus:CVCL_C273	WM3451
cellosaurus:CVCL_AP95	WM3622
cellosaurus:CVCL_0B77	WM3702
cellosaurus:CVCL_2240	WM39
cellosaurus:CVCL_2240	WM39
cellosaurus:CVCL_2240	WM39
cellosaurus:CVCL_2240	WM39
cellosaurus:CVCL_C279	WM3918
cellosaurus:CVCL_6802	WM3928
cellosaurus:CVCL_6803	WM46
cellosaurus:CVCL_6803	WM46
cellosaurus:CVCL_C280	WM47
cellosaurus:CVCL_C280	WM47
cellosaurus:CVCL_6995	WM51
cellosaurus:CVCL_6995	WM51
cellosaurus:CVCL_7156	WM75
cellosaurus:CVCL_7156	WM75
cellosaurus:CVCL_7156	WM75
cellosaurus:CVCL_7156	WM75
cellosaurus:CVCL_C281	WM8
cellosaurus:CVCL_C281	WM8
cellosaurus:CVCL_C281	WM8
cellosaurus:CVCL_6804	WM852
cellosaurus:CVCL_6804	WM852
cellosaurus:CVCL_C283	WM858
cellosaurus:CVCL_C283	WM858
cellosaurus:CVCL_C283	WM858
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6805	WM88
cellosaurus:CVCL_6808	WM983A
cellosaurus:CVCL_6808	WM983A
cellosaurus:CVCL_6808	WM983A
cellosaurus:CVCL_6808	WM983A
cellosaurus:CVCL_6808	WM983A
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_A338	WM983C
cellosaurus:CVCL_LC74	WoWe
cellosaurus:CVCL_0582	WRO
cellosaurus:CVCL_1902	WSU-DLCL2
cellosaurus:CVCL_1793	WSU-NHL
cellosaurus:CVCL_U798	WW
cellosaurus:CVCL_5178	Y-MESO-12
cellosaurus:CVCL_5179	Y-MESO-14
cellosaurus:CVCL_5180	Y-MESO-21
cellosaurus:CVCL_5181	Y-MESO-22
cellosaurus:CVCL_5182	Y-MESO-25
cellosaurus:CVCL_5183	Y-MESO-26B
cellosaurus:CVCL_5184	Y-MESO-27
cellosaurus:CVCL_5185	Y-MESO-28
cellosaurus:CVCL_5186	Y-MESO-29
cellosaurus:CVCL_5187	Y-MESO-30
cellosaurus:CVCL_5189	Y-MESO-8D
cellosaurus:CVCL_5190	Y-MESO-9
cellosaurus:CVCL_1794	YAPC
cellosaurus:CVCL_1794	YAPC
cellosaurus:CVCL_1794	YAPC
cellosaurus:CVCL_9646	YCC-1
cellosaurus:CVCL_9646	YCC-1
cellosaurus:CVCL_9646	YCC-1
cellosaurus:CVCL_9647	YCC-10
cellosaurus:CVCL_9648	YCC-11
cellosaurus:CVCL_9648	YCC-11
cellosaurus:CVCL_9648	YCC-11
cellosaurus:CVCL_9649	YCC-16
cellosaurus:CVCL_9649	YCC-16
cellosaurus:CVCL_9649	YCC-16
cellosaurus:CVCL_9652	YCC-2
cellosaurus:CVCL_9652	YCC-2
cellosaurus:CVCL_9652	YCC-2
cellosaurus:CVCL_9654	YCC-21
cellosaurus:CVCL_9655	YCC-22
cellosaurus:CVCL_9662	YCC-6
cellosaurus:CVCL_9662	YCC-6
cellosaurus:CVCL_9662	YCC-6
cellosaurus:CVCL_9663	YCC-7
cellosaurus:CVCL_9663	YCC-7
cellosaurus:CVCL_9663	YCC-7
cellosaurus:CVCL_9663	YCC-7
cellosaurus:CVCL_9664	YCC-9
cellosaurus:CVCL_9664	YCC-9
cellosaurus:CVCL_9664	YCC-9
cellosaurus:CVCL_8929	YD-10B
cellosaurus:CVCL_8930	YD-15
cellosaurus:CVCL_E321	YES-1
cellosaurus:CVCL_1795	YH-13
cellosaurus:CVCL_1796	YKG-1
cellosaurus:CVCL_1796	YKG-1
cellosaurus:CVCL_B077	Z-138
cellosaurus:CVCL_9920	ZK-58
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30
cellosaurus:CVCL_1661	ZR-75-30